user_id,friend_id,Distance
48,2297,0.0
48,2304,0.0
48,2306,0.0
48,2318,0.0
48,2322,0.0
48,2345,0.0
48,2350,0.5
48,2356,0.0
48,2357,0.0
48,2369,0.0
48,2377,0.0
48,2395,0.0
48,2397,0.0
48,2398,0.0
48,2408,0.0
48,2429,0.0
48,2450,0.0
48,2451,0.0
48,2461,0.0
48,2477,0.0
48,2483,0.0
48,2485,0.0
48,2495,0.0
48,2506,0.0
48,2527,0.0
48,2530,0.0
48,2543,0.0
48,2544,0.0
48,2546,0.0
48,2550,0.0
48,2563,0.0
48,2564,0.0
48,2568,0.0
48,2573,0.0
48,2578,0.0
48,2586,0.0
48,2590,0.0
48,2607,0.0
48,2608,0.0
48,2611,0.0
48,2617,0.0
48,2622,0.0
48,2624,0.0
48,2630,0.0
48,2635,0.0
48,2638,0.0
48,2648,0.0
48,2652,0.0
48,2654,0.0
48,2662,0.0
48,2678,0.0
48,2691,0.0
48,2696,0.0
48,2702,0.0
48,2704,0.0
48,2711,0.16666666666666666
48,2714,0.0
48,2730,0.0
48,2743,0.0
48,2744,0.0
48,2750,0.5
48,2769,0.0
48,2794,0.0
48,2807,0.0
48,2810,0.0
48,2812,0.5
48,2819,0.0
48,2828,0.0
48,2835,0.0
48,2874,0.0
48,2876,0.0
48,2881,0.0
48,2886,0.0
48,2899,0.0
48,2900,0.0
48,2904,0.0
48,2911,0.0
48,2944,0.0
48,2946,0.0
48,2955,1.0
48,2961,0.0
48,2969,0.0
48,2972,0.2
48,2975,0.0
48,2998,0.0
48,3002,0.0
48,3004,0.0
48,3021,0.0
48,3022,0.0
48,3046,0.0
48,3051,0.0
48,3058,0.0
48,3068,0.0
48,3077,0.0
48,3079,0.0
48,3098,0.0
48,3100,0.0
48,3108,0.0
48,3125,0.0
48,3127,0.0
48,3132,0.0
48,3136,0.0
48,3144,0.0
48,3146,0.0
48,3147,0.0
48,3152,0.0
48,3153,0.0
48,3158,0.0
48,3171,0.0
48,3172,0.0
48,3180,0.0
48,3187,0.0
48,3188,0.0
48,3211,0.0
48,3222,0.0
48,3231,0.0
48,3234,1.0
48,3238,0.0
48,3242,0.0
48,3245,0.0
48,3249,0.0
48,3251,0.0
48,3253,0.0
48,3267,0.3333333333333333
48,3272,0.0
48,3275,0.0
48,3297,1.0
48,3305,0.0
48,3311,0.3333333333333333
48,3324,0.0
48,3335,0.0
48,3341,0.0
48,3343,0.0
48,3347,0.3333333333333333
48,3351,0.0
48,3352,0.0
48,3357,0.0
48,3359,0.0
48,3360,0.0
48,3365,1.0
48,3370,0.0
48,3371,0.0
48,3373,0.0
48,3381,0.0
48,3389,0.0
48,3390,0.5
48,3403,0.0
48,3409,0.0
48,3416,0.0
48,3427,0.0
48,3442,0.0
48,3447,0.0
48,3457,0.0
48,3458,0.0
48,3459,0.0
48,3474,0.0
48,3476,0.0
48,3480,0.0
48,3483,0.0
48,3491,0.0
48,3492,0.0
48,3510,0.25
48,3515,0.0
48,3517,0.0
48,3520,0.0
48,3522,0.0
48,3532,0.0
48,3542,0.0
48,3561,0.5
48,3566,0.0
48,3570,0.5
48,3592,0.0
48,3601,1.0
48,3608,0.0
48,3610,0.0
48,3616,0.3333333333333333
48,3618,0.0
48,3640,0.0
48,3642,0.0
48,3647,0.0
48,3655,0.0
48,3656,0.0
48,3664,0.0
48,3685,0.0
48,3698,0.0
48,3707,0.0
48,3708,0.0
48,3737,0.0
48,3755,0.0
48,3775,0.0
48,3776,0.0
48,3788,0.0
48,3810,0.0
48,3813,0.0
48,3815,0.0
48,3816,0.0
48,3854,0.0
48,3872,0.0
48,3884,0.0
48,3905,0.0
48,3946,0.0
48,3951,0.0
48,3981,0.0
48,3989,0.0
48,3991,0.0
48,3992,0.0
48,3996,0.0
48,3997,0.0
48,3998,0.0
48,4013,0.0
48,4025,0.0
48,4028,0.0
48,4032,0.0
48,4041,0.0
48,4044,0.0
48,4054,0.0
48,4055,0.0
48,4058,0.0
48,4069,0.0
48,4075,0.0
48,4091,0.0
48,4100,0.0
48,4103,0.25
48,4108,0.0
48,4124,0.0
48,4126,0.0
48,4130,0.0
48,4133,0.0
48,4169,0.0
48,4179,0.0
48,4214,0.0
48,4219,0.0
48,4232,0.0
48,4236,0.0
48,4237,0.0
48,4257,0.0
48,4278,0.0
48,4282,0.0
48,4318,0.0
48,4322,0.0
48,4324,0.0
48,4332,0.0
48,4339,0.0
48,4358,0.0
48,4359,0.0
48,4365,0.0
48,4366,0.0
48,4368,0.0
48,4371,0.0
48,4380,0.0
48,4384,0.0
48,4385,0.0
48,4386,0.0
48,4390,0.0
48,4400,0.0
48,4405,0.0
48,4407,0.0
48,4424,0.0
48,4433,0.0
48,4440,0.0
48,4442,0.0
48,4464,0.0
48,4482,0.0
48,4490,0.0
48,4497,0.0
48,4505,0.0
48,4523,0.0
48,4532,0.0
48,4549,0.0
48,4565,0.0
48,4571,0.0
48,4576,0.0
48,4585,0.0
48,4601,0.0
48,4616,0.0
48,4618,0.0
48,4625,0.0
48,4637,0.0
48,4655,0.0
48,4730,0.0
48,4731,0.0
48,4744,0.0
48,4751,0.0
48,4757,0.0
48,4759,0.0
48,4766,0.0
48,4768,0.0
48,4774,0.0
48,4775,0.0
48,4780,0.0
48,4781,0.0
48,4782,0.0
48,4784,0.0
48,4786,0.0
48,4790,0.0
48,4801,0.0
48,4802,0.0
48,4805,0.0
48,4806,0.0
48,4813,0.0
48,4815,0.0
48,4828,0.0
48,4832,0.0
48,4837,0.0
48,4840,0.0
48,4856,0.0
48,4862,0.0
48,4868,0.0
48,4869,0.0
48,4877,0.2
48,4881,0.0
48,4892,0.0
48,4898,0.0
48,4907,0.0
48,4919,0.0
48,4920,0.0
48,4926,0.0
48,4927,0.0
48,4929,0.0
48,4935,0.0
48,4936,0.0
48,4938,0.3333333333333333
48,4941,0.0
48,4948,0.0
48,4949,0.0
48,4953,0.0
48,4966,0.0
48,4967,0.0
48,4972,0.25
48,4977,0.0
48,4978,0.0
48,4979,0.0
48,4981,0.16666666666666666
48,4983,0.0
48,4986,0.0
48,5000,0.0
48,5001,0.0
48,5012,0.0
48,5016,0.0
48,5017,0.0
48,5022,0.0
48,5030,0.0
48,5037,0.0
48,5050,0.0
48,5055,0.0
48,5056,0.0
48,5058,0.0
48,5064,0.0
48,5067,0.0
48,5069,0.0
48,5070,0.0
48,5071,0.0
48,5072,0.0
48,5078,0.0
48,5079,0.0
48,5082,0.0
48,5089,0.0
48,5090,0.0
48,5092,0.0
48,5096,0.0
48,5102,0.0
48,5107,0.0
48,5108,0.25
48,5118,0.0
48,5122,0.0
48,5127,0.0
48,5135,0.0
48,5140,0.0
48,5155,0.0
48,5158,0.0
48,5162,0.25
48,5168,0.0
48,5173,0.0
48,5187,0.0
48,5190,0.0
48,5193,0.0
48,5194,0.3333333333333333
48,5202,0.0
48,5206,0.0
48,5209,0.0
48,5210,0.0
48,5212,0.0
48,5213,0.0
48,5216,0.0
48,5223,0.0
48,5228,0.0
48,5232,0.0
48,5234,0.0
48,5245,0.0
48,5250,0.0
48,5252,0.0
48,5256,0.0
48,5260,0.0
48,5263,0.0
48,5264,0.0
48,5266,0.0
48,5276,0.2
48,5280,0.0
48,5283,0.0
48,5284,0.0
48,5286,0.0
48,5288,0.0
48,5293,0.0
48,5296,0.0
48,5361,0.0
48,5362,0.0
48,5369,0.0
48,5379,0.0
48,5390,0.0
48,5393,0.0
48,5397,0.0
48,5398,0.0
48,5402,0.0
48,5408,0.0
48,5412,0.0
48,5470,0.0
48,5604,0.0
48,5606,0.0
48,5663,0.0
48,5674,0.0
48,5728,0.0
48,5937,0.0
48,5952,0.0
48,6048,0.0
48,6189,0.0
48,6217,0.0
48,6337,0.0
48,6351,0.0
48,6397,0.0
48,6415,0.0
48,6418,0.3333333333333333
48,6447,0.0
48,6622,0.0
48,6680,0.0
48,6724,0.0
48,6774,0.0
48,6827,0.0
48,6836,0.0
48,7005,0.0
48,7018,0.0
48,7127,0.5
48,7258,0.0
48,7327,0.0
48,7330,0.3333333333333333
48,7349,0.0
48,7389,0.0
48,7447,0.0
48,7471,0.0
48,7499,0.0
48,7500,0.0
48,7510,0.0
48,7610,0.0
48,7639,0.0
48,7718,0.0
48,7743,0.0
48,7796,0.0
48,7840,0.0
48,7957,0.0
48,7975,0.0
48,8007,0.0
48,8059,0.0
48,8125,0.0
48,8157,0.0
48,8182,0.0
48,8209,0.0
48,8222,0.0
48,8356,0.0
48,8409,0.0
48,8466,0.0
48,8573,0.0
48,8574,0.0
48,8593,0.1111111111111111
48,8602,0.0
48,8609,0.0
48,8617,0.0
48,8629,0.0
48,8638,0.0
48,8639,0.0
48,8846,0.0
48,8853,0.0
48,9036,0.0
48,9078,0.0
48,9079,0.0
48,9171,0.0
48,9208,0.0
48,9319,0.0
48,9327,0.0
48,9347,0.0
48,9391,0.0
48,9455,0.0
48,9466,0.0
48,9499,0.0
48,9503,0.0
48,9530,0.0
48,9578,0.0
48,9614,0.0
48,9705,0.0
48,9711,0.0
48,9783,0.0
48,9997,0.3333333333333333
48,10043,0.0
48,10052,0.0
48,10123,0.0
48,10190,0.0
48,10220,0.0
48,10260,0.0
48,10284,0.0
48,10319,0.0
48,10338,0.0
48,10361,0.0
48,10432,0.0
48,10488,0.0
48,10592,0.0
48,10613,0.0
48,10649,0.0
48,10709,0.0
48,10750,0.0
48,10768,0.25
48,10792,0.0
48,10839,0.0
48,10840,0.0
48,10901,0.0
48,10902,0.0
48,10949,0.0
48,11021,0.0
48,11064,0.0
48,11088,0.0
48,11156,0.0
48,11290,0.0
48,11358,0.0
48,11409,0.0
48,11456,0.0
48,11470,0.2
48,11483,0.0
48,11485,0.0
48,11501,0.0
48,11603,0.0
48,11620,0.0
48,11679,0.0
48,11708,0.0
48,11791,0.0
48,11934,0.5
48,12033,0.0
48,12062,0.0
48,12086,0.0
48,12096,0.0
48,12097,0.0
48,12150,0.0
48,12167,0.0
48,12179,0.0
48,12271,0.0
48,12277,0.0
48,12286,0.0
48,12292,0.0
48,12327,0.0
48,12376,0.0
48,12418,0.0
48,12424,0.0
48,12436,0.0
48,12454,0.0
48,12510,0.0
48,12533,0.0
48,12541,0.0
48,12595,0.0
48,12609,0.0
48,12650,0.0
48,12653,0.0
48,12808,0.0
48,12813,0.0
48,12832,0.0
48,12888,0.0
48,13101,0.0
48,13155,0.0
48,13170,0.0
48,13185,0.0
48,13201,0.0
48,13329,0.0
48,13373,0.0
48,13432,0.0
48,13495,0.0
48,13527,0.0
48,13543,0.0
48,13553,0.0
48,13607,0.0
48,13689,0.0
48,13698,0.0
48,13731,0.0
48,13768,1.0
48,13899,0.0
48,13917,0.0
48,13923,0.0
48,14077,0.0
48,14080,0.0
48,14085,0.0
48,14185,0.0
48,14235,0.5
48,14246,0.0
48,14257,0.0
48,14281,0.0
48,14308,0.0
48,14323,0.0
48,14565,0.0
48,14571,0.0
48,14691,0.0
48,14713,0.0
48,14714,0.0
48,14829,0.0
48,15082,0.0
48,15088,0.0
48,15101,0.0
48,15103,0.0
48,15114,0.0
48,15166,0.3333333333333333
48,15209,0.0
48,15212,0.0
48,15233,0.0
48,15294,0.0
48,15312,0.0
48,15480,0.0
48,15499,0.125
48,15534,0.0
48,15541,0.0
48,15574,0.0
48,15598,0.0
48,15655,0.0
48,15734,0.0
48,15785,0.0
48,15821,0.0
48,15824,0.1111111111111111
48,15902,0.0
48,15967,0.0
48,16027,0.0
48,16064,0.0
48,16112,0.0
48,16219,0.0
48,16360,0.0
48,16368,0.0
48,16432,0.0
48,16440,0.0
48,16459,0.0
48,16474,0.0
48,16479,0.0
48,16526,0.0
48,16569,0.0
48,16592,0.0
48,16794,0.0
48,16812,0.0
48,17003,0.0
48,17028,0.0
48,17124,0.0
48,17137,0.0
48,17148,0.0
48,17166,0.0
48,17213,0.0
48,17258,0.0
48,17379,0.0
48,17430,0.0
48,17488,0.0
48,17606,0.0
48,17645,0.0
48,17724,0.0
48,17742,0.0
48,17812,0.0
48,17813,0.0
48,17848,0.0
48,17855,0.0
48,17879,0.0
48,17898,0.0
48,17918,0.0
48,18005,0.0
48,18089,0.0
48,18114,0.0
48,18122,0.0
48,18196,0.0
48,18213,0.0
48,18285,0.0
48,18327,0.0
48,18337,0.0
48,18340,0.0
48,18505,0.0
48,18529,0.0
48,18592,0.0
48,18737,0.0
48,18754,0.0
48,18756,0.0
48,18788,0.0
48,18803,0.0
48,18814,0.0
48,18840,0.0
48,18885,0.0
48,18906,0.0
48,18911,0.0
48,18977,0.16666666666666666
48,19002,0.0
48,19032,0.0
48,19033,0.0
48,19052,0.0
48,19057,0.14285714285714285
48,19130,0.0
48,19138,0.0
48,19146,0.0
48,19186,0.0
48,19223,0.0
48,19244,0.0
48,19269,0.0
48,19282,0.0
48,19286,0.0
48,19296,0.0
48,19318,0.0
48,19346,0.0
48,19375,0.0
48,19405,0.0
48,19497,0.0
48,19504,0.0
48,19508,0.0
48,19521,0.0
48,19545,0.0
48,19553,0.0
48,19570,0.0
48,19599,0.0
48,19613,0.0
48,19628,0.0
48,19636,0.0
48,19648,0.0
48,19715,0.0
48,19718,0.5
48,19793,0.0
48,19853,0.0
48,19882,0.0
48,19910,0.0
48,19938,0.0
48,19951,0.0
48,19952,0.0
48,19991,0.0
48,20008,0.3333333333333333
48,20050,0.0
48,20074,0.0
48,20091,0.0
48,20143,0.0
48,20172,0.0
48,20255,0.0
48,20273,0.0
48,20316,0.0
48,20441,0.0
48,20449,0.0
48,20553,0.0
48,20625,0.0
48,20650,0.0
48,20666,0.0
48,20670,0.0
48,20715,0.0
48,20773,0.0
48,20774,0.0
48,20787,0.0
48,20883,0.0
48,20902,0.0
48,20931,0.0
48,20988,0.0
48,21018,0.0
48,21056,0.0
48,21092,0.0
48,21107,0.0
48,21186,0.0
48,21205,0.0
48,21281,0.0
48,21293,0.0
48,21498,0.0
48,21570,0.0
48,21627,0.0
48,21642,0.0
48,21685,0.0
48,21708,0.0
48,21842,0.0
48,21858,0.0
48,21860,0.14285714285714285
48,21967,0.0
48,21972,0.0
48,21977,0.0
48,22029,1.0
48,22139,0.0
48,22164,0.0
48,22185,0.0
48,22603,0.16666666666666666
48,22653,0.0
48,22657,0.0
48,22737,0.0
48,22911,0.0
48,22913,0.0
48,22948,0.0
48,22992,0.0
48,23032,0.0
48,23058,0.0
48,23114,0.0
48,23138,0.0
48,23155,0.0
48,23216,0.0
48,23225,0.0
48,23255,0.0
48,23365,0.0
48,23503,0.0
48,23591,0.0
48,23592,0.0
48,23595,0.0
48,23631,0.0
48,23655,0.0
48,23670,0.0
48,23675,0.0
48,23683,0.0
48,23695,0.0
48,23794,0.0
48,23855,0.0
48,23858,0.0
48,23870,0.0
48,24092,0.0
48,24101,0.0
48,24108,0.0
48,24117,0.0
48,24153,0.0
48,24173,0.0
48,24184,0.0
48,24214,0.0
48,24301,0.0
48,24400,0.0
48,24455,0.0
48,24468,0.0
48,24580,0.0
48,24596,0.0
48,24626,0.0
48,24632,0.0
48,24646,0.0
48,24672,0.0
48,24681,0.0
48,24684,0.0
48,24722,0.0
48,24746,0.0
48,24758,0.0
48,24773,0.0
48,24879,0.0
48,24914,0.0
48,24990,0.0
48,25174,0.0
48,25181,0.3333333333333333
48,25239,0.0
48,25256,0.0
48,25261,0.0
48,25301,0.0
48,25468,0.0
48,25542,0.0
48,25548,0.0
48,25611,0.0
48,25685,0.0
48,25723,0.0
48,25736,0.0
48,25797,0.0
48,25832,0.0
48,25845,0.0
48,25869,0.0
48,25941,0.0
48,25970,0.0
48,26012,0.0
48,26032,0.0
48,26039,0.0
48,26064,0.0
48,26195,0.0
48,26245,0.0
48,26291,0.0
48,26311,0.0
48,26403,0.0
48,26431,0.0
48,26465,0.0
48,26475,0.0
48,26479,0.0
48,26503,0.0
48,26506,0.16666666666666666
48,26554,0.0
48,26557,0.0
48,26656,0.0
48,26684,0.0
48,26737,0.0
48,26932,0.0
48,26995,0.0
48,27050,0.0
48,27122,0.0
48,27485,0.0
48,27582,0.0
48,27680,0.0
48,27681,0.0
48,27686,0.0
48,27710,0.0
48,27735,0.0
48,27759,0.0
48,27790,0.0
48,27829,0.0
48,28077,0.0
48,28146,0.0
48,28155,0.0
48,28204,0.0
48,28221,0.0
48,28243,0.0
48,28251,0.0
48,28294,0.0
48,28317,0.0
48,28613,0.0
48,28704,0.0
48,28802,0.0
48,28813,0.0
48,28815,0.0
48,28833,0.0
48,28856,0.0
48,28860,0.0
48,28884,0.0
48,28904,0.0
48,28913,0.0
48,29047,0.0
48,29062,0.0
48,29081,0.3333333333333333
48,29115,0.0
48,29155,0.0
48,29290,0.0
48,29356,0.0
48,29377,0.0
48,29404,0.0
48,29412,0.0
48,29425,0.0
48,29459,0.0
48,29475,0.0
48,29484,0.0
48,29496,0.0
48,29510,0.0
48,29575,0.0
48,29589,0.0
48,29624,0.0
48,29687,0.0
48,29742,0.0
48,29890,0.0
48,30041,0.0
48,30088,0.0
48,30167,0.0
48,30178,0.5
48,30192,0.0
48,30199,0.0
48,30257,0.0
48,30291,0.0
48,30300,0.0
48,30310,0.0
48,30331,0.5
48,30374,0.0
48,30396,0.0
48,30405,0.0
48,30418,0.0
48,30504,0.0
48,30517,0.0
48,30518,0.0
48,30519,0.0
48,30544,0.0
48,30555,0.0
48,30584,0.0
48,30650,0.0
48,30665,0.0
48,30704,0.25
48,30739,0.0
48,30804,0.0
48,30808,0.0
48,30819,0.0
48,30866,0.0
48,30904,0.0
48,30913,0.0
48,30968,0.0
48,31009,0.0
48,31195,0.0
48,31226,0.0
48,31257,0.0
48,31276,0.0
48,31303,0.0
48,31334,0.0
48,31356,0.0
48,31357,0.0
48,31491,0.0
48,31509,0.0
48,31536,0.0
48,31622,0.0
48,31711,0.0
48,31714,0.0
48,31728,0.3333333333333333
48,31751,0.0
48,31789,0.0
48,31921,0.0
48,31954,0.0
48,31983,0.0
48,32045,0.3333333333333333
48,32084,0.0
48,32104,0.0
48,32130,0.0
48,32402,0.0
48,32419,0.0
48,32445,0.0
48,32468,0.5
48,32570,0.0
48,32677,0.0
48,32729,0.0
48,32747,0.0
48,32770,0.0
48,32815,0.0
48,32827,0.0
48,32884,0.0
48,32939,0.0
48,32954,0.0
48,32981,0.0
48,32984,0.0
48,33004,0.0
48,33302,0.0
48,33306,0.0
48,33341,0.0
48,33359,0.0
48,33372,0.0
48,33377,0.0
48,33443,0.0
48,33484,0.0
48,33502,0.0
48,33514,0.0
48,33516,1.0
48,33524,0.0
48,33584,0.0
48,33623,0.0
48,33656,0.0
48,33687,0.0
48,33728,0.0
48,33740,0.0
48,33746,0.0
48,33757,0.3333333333333333
48,33777,0.0
48,33800,0.0
48,33926,0.0
48,33969,0.0
48,34047,0.0
48,34065,0.0
48,34119,0.2
48,34193,0.0
48,34221,0.0
48,34239,0.0
48,34276,0.0
48,34329,0.0
48,34453,0.0
48,34454,0.0
48,34468,0.0
48,34482,0.0
48,34504,0.0
48,34517,0.0
48,34545,0.14285714285714285
48,34569,0.0
48,34576,0.0
48,34602,0.0
48,34638,0.0
48,34643,0.0
48,34756,0.0
48,34760,0.0
48,34790,0.0
48,34819,0.0
48,34864,0.0
48,34884,0.0
48,34894,0.0
48,34955,0.0
48,34969,0.0
48,34981,0.0
48,35047,0.0
48,35099,0.0
48,35103,0.0
48,35108,0.0
48,35135,0.0
48,35169,0.0
48,35241,0.0
48,35355,0.0
48,35363,0.0
48,35474,0.0
48,35482,0.0
48,35523,0.5
48,35535,0.5
48,35589,0.0
48,35616,0.0
48,35617,0.0
48,35640,0.0
48,35654,0.0
48,35689,0.0
48,35699,0.0
48,35701,0.0
48,35763,0.0
48,35766,0.0
48,35775,0.0
48,35796,0.0
48,35808,0.0
48,35809,0.0
48,35901,0.0
48,35941,0.0
48,35969,0.0
48,35988,0.0
48,36016,0.0
48,36071,0.0
48,36079,0.0
48,36239,0.0
48,36293,0.0
48,36347,0.0
48,36498,0.0
48,36535,0.0
48,36626,0.0
48,36704,0.0
48,36767,0.0
48,36969,0.16666666666666666
48,36989,0.0
48,37015,0.0
48,37083,0.0
48,37183,0.0
48,37330,0.0
48,37446,0.0
48,37695,0.5
48,37906,0.0
48,37928,0.0
48,38033,0.0
48,38079,0.0
48,38193,0.0
48,38355,0.0
48,38360,0.0
48,38440,0.0
48,38676,0.0
48,38754,0.0
48,38917,0.0
48,38958,0.3333333333333333
48,38999,0.0
48,39004,0.0
48,39251,0.0
48,39318,0.0
48,39321,0.0
48,39553,0.0
48,39614,0.0
48,39616,0.0
48,39983,0.0
48,40026,0.0
48,40035,0.0
48,40141,0.0
48,40170,0.0
48,40288,0.0
48,40365,0.0
48,40595,0.0
48,40742,0.0
48,40790,0.0
48,40796,0.0
48,40839,0.0
48,40861,0.0
48,40943,0.0
48,41047,0.0
48,41115,0.0
48,41120,0.0
48,41154,0.0
48,41214,0.0
48,41396,0.0
48,41424,0.0
48,41603,0.0
48,41715,0.0
48,41903,0.0
48,42046,0.0
48,42064,0.0
48,42071,0.0
48,42083,0.0
48,42239,0.0
48,42334,0.0
48,42359,0.0
48,42360,0.3333333333333333
48,42505,0.0
48,42614,0.0
48,42670,0.0
48,42703,0.0
48,42774,0.0
48,42790,0.0
48,42885,0.0
48,42919,0.0
48,42943,0.0
48,42963,0.0
48,42972,0.0
48,43089,0.0
48,43317,0.0
48,43322,0.0
48,43481,0.0
48,43567,0.0
48,43735,0.25
48,43786,0.0
48,43835,0.0
48,43869,0.0
48,43873,0.0
48,43905,0.0
48,43960,0.0
48,43982,0.0
48,44013,0.0
48,44192,0.0
48,44413,0.0
48,44516,0.0
48,44563,0.0
48,44601,0.0
48,44711,0.0
48,44810,0.0
48,44974,0.0
48,45058,0.0
48,45107,0.0
48,45568,0.07692307692307693
48,45604,0.0
48,45775,0.0
48,45983,0.0
48,45994,0.0
48,46010,0.0
48,46314,0.0
48,46334,0.0
48,46424,0.0
48,46625,0.0
48,46693,0.0
48,47006,0.0
48,47189,0.0
48,47494,0.0
48,47626,0.0
48,47780,0.0
48,47826,0.0
48,47889,0.0
48,48028,0.0
48,48040,0.0
48,48052,0.0
48,48054,0.0
48,48184,0.0
48,48340,0.0
48,48731,0.0
48,48745,0.0
48,48749,0.0
48,48831,0.0
48,49063,1.0
48,49068,0.0
48,49098,0.0
48,49297,0.0
48,49346,0.0
48,49536,0.0
48,49603,0.0
48,49648,0.0
48,49750,0.0
48,49924,0.0
48,49941,0.2
48,50104,0.0
48,50105,0.0
48,50178,0.0
48,50436,0.0
48,50503,0.0
48,50551,0.0
48,50681,0.0
48,50845,0.0
48,50864,0.0
48,50874,0.0
48,51106,0.0
48,51111,0.0
48,51229,0.0
48,51237,0.0
48,51397,0.0
48,51424,0.0
48,51530,0.0
48,51637,0.0
48,51818,0.0
48,51852,0.0
48,51888,0.0
48,51978,0.0
48,51995,0.0
48,52045,0.0
48,52135,0.0
48,52156,0.0
48,52206,0.0
48,52218,0.0
48,52260,0.0
48,52401,0.0
48,52450,0.0
48,52623,0.0
48,52702,0.0
48,52731,0.0
48,52964,0.0
48,53076,0.0
48,53099,0.0
48,53135,0.0
48,53265,0.0
48,53312,0.0
48,53351,0.0
48,53591,0.0
